id;sentiment;text;;
1000;0; Hello bouygues j'ai un gros soucis de stabilité avec votre 4g c'est urgent y'a moyen d'en parler ?;;
1001;0;Dnc jrecois les appels en 3G mais pas en 4G? ptdr excellent allez vs faire enculez sfr;;
1002;0;c'est pas OUI  c'est pas NON - IL NE SAIT PAS !!!;;
1003;0;Toujours les bons plans SFR c'est pour les nouveaux clients, à croire les anciens on est des mierdas.;;
1004;0;Orange vient de me subtiliser 600fcfa ! Jai des envies de meurtres!;;
1005;0; pour l'instant chez @bouyguestelecom la fibre via @Orange_France vas passer dans mon quartier je commence a me renseigner;;
1006;0; non pas de multilignes :/;;
1007;0; Bonjour Arnaud ! C'est bizarre Vérifiez vos factures avec mes collègues de @SFR_SAV. Mike ;;
1008;1;"Voilà la box passe chez Bouygues ;-) ";;
1009;1;cc le service client @bouyguestelecom;;
1010;1; c'est bon, j'ai vu avec le service résiliation. Merci;;
1011;0; bonjour, connexion très instable depuis hier, enveloppe rouge sur la box sensation;;
1012;1;C'était sympa ce week-end,  maintenant vivement l'année prochaine :D @bouyguestelecom;;
1013;0;J'ai l'imp d'avoir passé ma vie chez Orange;;
1014;0;" non, plus client,  sauf sur le réseau #nrjmobile : plus de data, moins cher ;-)";;
1015;1; d'abord merci pour le cadeau puis je suis tombé amoureux de l'opératrice qui à reçu mon appel de 17:35 elle m'as enjailler !!!;;
1016;0; va falloir faire un truc ma co elle est nul à chier;;
1017;0;c chiens de SFR la;;
1018;1; Bjr, afin de vérifier votre dossier, merci de me communiquer en DM votre nom, prénom, ancien n°de mobile Orange. ^MP;;
1019;0; j'ai plus de Internet vue que j'ai résilier avec Orange je suis chez sfr mais ma ligne sfr s'active entre le 30 et le 01 janvier;;
1020;0;" je ne comprends pas vos langages codés. ""on pas en DM"" qui veut dire ?";;
1021;0; hello je retente une 3e fois . Je n'ai plus de réseau depuis le début de l'après midi.;;
1022;0; aie aie aie. Je fais quoi ? ;;
1023;0;Bonjour @Orange_conseil , vous n'avez pas honte ? ;;
1024;1; mais tt à fait, le réseau lui reste exellent, un exemple à suivre (cc @freemobile et le réseau RTC 1G :-))) );;
1025;1; On se parle en DM :-);;
1026;0; concernant le message c'était lorsque j'appelais l'assistance technique.;;
1027;0; je sent que je vais perdre patience.;;
1028;0; Cela dépend de l'antenne : ;;
1029;0;et de la qualité du signal : ;;
1030;0;Orange vient de m'offrir encore deux gigas sur mon forfait, je les kiffes !;;
1031;1;Le nectar d'orange est à 7.95 dhs au lieu de 10.25 dhs #Promo;;
1032;0; Hello SFR. J'ai résilié une ligne RED Fibre et je n'ai aucun retour courrier sur l'adresse où envoyer le matériel. Un coup de main?;;
1033;1;Jv aller chez sfr;;
1034;0;  je sais mais pas le droit lol mais n'empêche faudrait o pire faire un tweet avec capture a @Orange_France;;
1035;0;Absolument pas.;;
1036;0;Bjr @SFR_SAV comment expliquez-vous que je n'ai plus internet ni de téléphone et que la box soit orange ?;;
1037;0; est-il possible de faire venir un technicien ? Une semaine sans internet cela commence à être long ! Merci beaucoup;;
1038;0; Lol fachée avec #orange j'ai une box pourrie encore 1 fois...;;
1039;1; Vous faites le service client par DM ? :) Vous enregistrez les données pour pas les redemander à chaque fois ?;;
1040;0; c'est scandaleux...;;
1041;1;" Merci pour le tweet drôle, personne amusante de chez SFR. Bonnes fêtes de fin d'année. ;)";;
1042;0; 51minutes pour DL 10 MO;;
1043;0;!!!!! VOUS VOUS FOUTEZ PAS DE LA GUEULE  DU MONDE !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!???;;
1044;1;les gens qui sont sfr comprendrons;;
1045;0; non j'ai pas la chaîne.  Sur la box orange la chaîne est pas disponible. Mais j'ai vu qu'elle sera mis en ligne sur YouTube et toi?;;
1046;0; PTDRRR 500 MEGAS non ? Ta meme pas 1;;
1047;0; Pas de neige et pas de réseaux non plus. Station Les Angles dans les Pyrénées orientales. Faites un effort dans votre réseau.;;
1048;0; ben oui ... Meme mon ancienne co etais mieu;;
1049;0; Vous m'avez oublier ??;;
1050;0;Dites @freemobile si j'appelle avec mon forfait 19.99€ vers l'allemagne, sur un téléphone français, ça me fait du hors forfait ? Merci.;;
1051;1; ya de tres bon forfait mtn et orange nes pas le mieux lol;;
1052;0; il est pas possible de moduler sont forfait ? Genre plus que 10 go mais pas les 40 du forfait au dessus ???;;
1053;0;Cc @sfr j'ai acheter un Huawei p8 lite, et surprise quand je l'ai ouvert il était rayé ! extrêmement déçu. Est ce normal ?! :@;;
1054;0; alors la je le sais très bien encore une chose en ce qui concerne mon opérateur orange eux j'ai confiance merci BYE;;
1055;1; ok très bien;;
1056;0; (P.S. : Je n'ai pas d'identifiants pour l'Espace Abonné en ligne, si vous pouvez me les fournir je m'occupe du reste.);;
1057;0; est-ce qu'on s'occupe des client pro chez @Bouyguestelecom ? Sors de la boutique orange de Challans, conseillère agressive.;;
1058;0; voilà @bouyguestelecom !!!;;
1059;0; j'avais un problème aussi chez free ça pourra peut-être vous aider;;
1060;1; bah oui à Lille enclenché heureux..;;
1061;0; Toutes les chaines, et ça vient de le faire. Pour régler le soucis, on change de chaine et on la remet jusqu'à la prochaine fois.;;
1062;0; un beau 3G affiché mais aucun débit donc un forfait inutilisable. Station des Pyrénées Les Angles. Merci d'adapter votre réseau.;;
1063;0; Peux tu nous donner tel ou mail de tes parents ? en privé ou à : georges.torrese@orange.fr;;
1064;1; Ptdrrrr lourd la Fibre;;
1065;0;" vous avez dis ""offert"" alors pourquoi sur le SMS du SAV il me disent :""le déplacement sera facturé 69€"" ?";;
1066;0;je ne retrouve pas votre compte internet  Orange, je vous invite à contacter votre Fournisseur Accés Internet.;;
1067;0; en plus il rep meme pas regarde bien demain jvais chez Orange ilq vont peter un plomb;;
1068;1;J'ai #zive sur mon tel c'est parfait @SFR;;
1069;0; Ah et comment ? Merci pour les précisions des horaires;;
1070;1; viens chez @LALIGNEDEFREE , on est bien bien bien;;
1071;1;.@bouyguestelecom déjà plus réactif que son concurrent :) #AuServiceDuClientEtDeLaCom;;
1072;0; Bjr ! Une idée de quand sera déployé le firmware du #Lumia950 corrigeant plusieurs pb matériels ??? Merci;;
1073;1; j'aimerais venir chez vous dm s'il bout plait;;
1074;0;" ça met ""authentification en cours"" depuis 10min";;
1075;0; Je suis navré mais on tourne en rond. Il m'a été affirmé que la coupure ne serait que de quelques heures 1/3;;
1076;0; OK tu a trouvé ça ou . La chaîne que il y avait sur la box orange c'était écrit payant . Donc j'essaierai ce numéro 526 alors merci;;
1077;0;Jss A SFR on va passer la nuit ici je le sent;;
1078;0; Bjr. Je souhaiterai savoir quand la rue Béranger sera raccordée en fibre (Brest). La fibre est dispose a 100m de chez moi.;;
1079;0; c bon j'ai enlevé mon num mobile;;
1080;0; Ca fait maintenant 4 jours que ma ligne Orange est résiliée et que la votre n'est pas active. 2/3;;
1081;0;Donc jvais sur un forum et on est pleins à avoir lmeme probleme pcq le reseau 4G dchez sfr c dla grosse merde;;
1082;0;On était à sfr YA 3 gars il m'faisait coucou après ils ont lancés un papier avec leur num dessus;;
1083;1; j'peux avoir la 4G gratuite svp :)) c'est mon cadeau de noël;;
1084;0; toute les 10 minutes ma co crache et quand tu fait plein de truc , c'est rageant ! vv;;
1085;0; Vous n'êtes même pas capable de me donner un délai précis. Comment puis-je avoir encore confiance ? 3/3;;
1086;1;le petit cadeau de Orange qui me rajoute 2Go internet pendant 6mois, cool;;
1087;1; merci et bonne fin de journée;;
1088;0; Bjr Didier ! Dsl pour le souci, la solution vient plutôt de mes collègues et techniciens de @SFR_SAV. Mike;;
1089;1;" merci pour votre professionnalisme mon pbl est réparé ;) et le tout rapidement !";;
1090;0; Bonjour. 5 eme jour sans Internet avec box fibre sur Saint mandé 94160. Avez-vous des nouvelles svp ?;;
1091;0; Bonsoir, je vous ai contacté par dm, veuillez y répondre merci. Cdlt;;
1092;0; est-ce qu'il y a une problème avec votre service? Je suis en écosse pour les vacances et je n'ai aucun service.;;
1093;0;Aucun service pour mon portable à Montréal alors que j'ai un pack séjour Amérique. Une solution à m'apporter ?;;
1094;0; L'âme désemparée que je suis souhaiterai un service plus personnalisé que celui du très aimable 1061... Bouteille à la mer.;;
1095;0;Et comme Orange c'est une bande de merdes incompétentes c'est encore plus Marant de se faire chier;;
1096;0; car je c'est sfr il te reprenne de ton tel orange jcp;;
1097;0; Bjr Naoufel et dsl pour la réponse tardive... Vérifiez plutôt votre avec les techs de @SFR_SAV. Mike ;;
1098;1; , nous vous invitons à contacter directement l'assistance SFR;;
1099;1; C'est bon ça marche merci!!;;
1100;0; Déconnexions intempestives! Perte de synchronisation, Orange veut me facturer 69€?? Bizarrement avec la BOX de SFR, ça fonctionnait;;
1101;1; Orange reprennent les téléphones, ils m'ont reprit le mien;;
1102;1; Très bien merci :);;
1103;1;"On verra au moment venu ;) Bonne soirée à vous.";;
1104;0;"C'est vrai; moi je vous la difference avec #SFR qui semble brider les débits…";;
1105;0;merci Mike, bsr Sav pourriez-vous massister svp car je ne dépasse pas 5 Mega de débits en idf  :(;;
1106;0; Nouvelle ligne avec portabilité qui devait être effective aujourd'hui selon le mail reçu.;;
1107;1; Merci vous aussi!;;
1108;0;" Mais là je n'ai toujours même pas de réseau 4G ni de numéro temporaire avec la SIM, juste ""aucun service"".";;
1109;0; je n'arrive toujours pas à parler à un conseiller, prestation pro #lamentable. Je vais me renseigner sur les offres concurrentes.;;
1110;0; FranceTélécoN=Gros Escroc & mutation= Orange mais 1gros escroc même changeant de couleur restera 1 ARNAQUEUR!;;
1111;0; Nous avons un problème de connexion, mais on ne peut pas confirmer le dépannage, le bouton est sans fonction. Au secours!;;
1112;0; bonsoir j'ai un problème avec votre opérateur j'ai toujours pas reçu ma carte sim et je l'ai commander y a 2semaines;;
1113;0; Bonsoir, j'ai régularisé ma facture internet il y a 2 jours mais je n'ai tjs pas accès à internet cdlt;;
1114;0; Oui et cela ne marche toujours pas;;
1115;0; Bonjour, j'habite au 14980, et j'ai de très gros problèmes de connection depuis Noël, avez-vous une solution ?;;
1116;0;Delphine de @bouyguestelecom me prend pour un teubé... Je sais me servir de l'espace client non mais sérieux quoi;;
1117;0;Ah Nextell là vraie 3G...pas les pet pet des mythos d'orange là.;;
1118;0;Ma mere à utiliser mon identité pour bénéficier d'un forfait jeune a orange;;
1119;0; je crois que vous allez perdre un client fidèle depuis 25ans. #decu;;
1120;0; que proposez vous a des clients qui n'ont qu'1 Mo de débit pas la tv par internet mais qui payent plein tarif ?;;
1121;1; arrete ! Je suis chez BT et ça marche bien ! Fin, bientôt SFR ^^;;
1122;0; oh d'accord, merci! Faut-il que je prenne un rdv de mon côté du coup?;;
1123;0;ptdr mais sfr se foutent de ma gueule;;
1124;0; Bonjour Bucky ! Bizarre Demandez à mes collègues de @SFR_SAV de vérifier votre ligne. Mike;;
1125;1;Stu veux jte la paye ta 4G moi ;;
1126;0;#Rt si vous pleurer quand la 4G de chez SFR marche pas car SFR as un réseau 4G a 36% en couverture;;
1127;0; répondez tout ce joue entre orange et free;;
1128;0; moi le meilleur combo c'est la 3G SFR + 4G BT :);;
1129;0; Bjr Gudin ! Demandez à mes collègues de @SFR_SAV de vous le donner ou vous envoyer le code PUK. Mike;;
1130;0;ma mere qui cabre a cause du Service client de chez SFR;;
1131;0;J'ai passé 2h à Orange pour un pauv' portable;;
1132;0; Bonjour j'ai un retard de portabilite de mon numéro depuis le 23/12/2015...;;
1133;0; Je constate un DLM sur votre ligne. Souhaitez-vous que je le retire ?  ^MB;;
1134;0; c'est de la merde en boîte #Free;;
1135;0; fait du MitM ? c'est pas joli du tout ça !!;;
1136;0;" Oui, le 23, j'ai reçu le mail ""votre demande d'activation a bien été prise en compte"" dans la foulée.";;
1137;0; Virer moi ca et venez réparer le poteau qui est tombé dans le champs :);;
1138;0;Lui répondez pas laissez le dans sa merde ;;
1139;0; En fait la synchro est tombée donc la Box redirige vers sa page d'admin Mais c pas un proxy bordel @bouyguestelecom;;
1140;0;Des arnaqueurs ! @bouyguestelecom;;
1141;0; existe t'il une option pour la grande bretagne? ( surtout internet pour envoi de mail) merci;;
1142;0; Bonjour Youcef ! C'est vraiment bizarre... Sollicitez les techs de @SFR_SAV afin qu'ils vérifient votre ligne Mike;;
1143;0; Et surtout, la ligne est bien dégueu depuis que je suis là Depuis 2 jours je ne compte plus les décos :-/ @bouyguestelecom;;
1144;0; Orange à la campagne ca existe même pas et free c'est la cata;;
1145;0; je sais ces fdp me Bride je monte à 6,40 habituellement;;
1146;0; Aurai-je droit à une réponse un jour?;;
1147;0; Dur d'être belge !;;
1148;1; j'avoue les meilleurs c SFR tfacon;;
1149;0; station pyrénéenne Les Angles. En ville et autour du lac de la matemale. Streaming impossible.;;
1150;1; orange c le top jamais de pb de réseau;;
1151;1; Je ne constate pas de défaut sur la ligne. Pouvez-vous effectuer une remise à zéro votre Livebox ? ^MB;;
1152;0;Je vais changer d'opperateur allez chez orange ou SFR psk fréé niveau réseau.wifi c la merde;;
1153;1; bah c'est vrai hein SFR c grv bien wesh;;
1154;1;Merci @bouyguestelecom  pour le compte Spotify Premium, un super cadeau en plus ! @Spotify_France #iPhone6s;;
1155;1; De rien. ;;
1156;0; je l'est déjà fait il y a moins D'une semaine;;
1157;0; je l'est redémarrer et je vous en dit les nouvelles;;
1158;0; bonjour, y'a qqn ?;;
1159;0; j'en ai marre en vrai pdr;;
1160;0;Bonsoir @Sosh_fr, j'ai acheté un iPhone 6s et j'aimerai savoir comment déclencher le payement en plusieurs fois merciiii;;
1161;0; réinsulte SFR et tu verras jv TE bloquer;;
1162;0; m'en fou sfr c'est de la grosse chiasse;;
1163;0; mdr ca s'trouve jv rester chez SFR là;;
1164;1; Merci bien;;
1165;0; Bonjour Delphine, dsl pour la réponse tardive  Demandez plutôt de l'aide à @SFR_SAV. Mike ;;
1166;0;surtout pas ORANGE ! ;;
1167;1; merci ! Pour que la portabilité soit acceptée faut-il que le prénom du titulaire de la ligne soit le même?;;
1168;0; la con de ta soeur la russe ta intérêt à remettre ma box enculer;;
1169;1; merci de votre conseil;;
1170;0; en DM ca veut dire quoi svp?;;
1171;0; Je l'ai reçu mercredi ou jeudi, je l'ai activée le jour meme.;;
1172;1;  bonjour,  je souhaiterais vous envoyer un message privé;;
1173;0;Surchauffe chez SFR : des abonnés sans réseau à Noël: La reconquête des abonnés mobiles chez SFR ne se fait pa…;;
1174;0; Non car oui j'ai vu ça mais ça ma étonné...;;
1175;0;#KCA #VoteJKT48ID btkFry: bouyguestelecom Non car oui j'ai vu ça mais ça ma étonné...;;
1176;0; pour te contacter en cas de problème du côté d'Aizen bien evidement;;
1177;0; Bsr, incident ouvert le 24/12 car plus internet mais pas de nouvelle depuis, merci pour ce cadeau de noël !;;
1178;0;c'est vraiment des crevards chez orange, 18h30 et ils sont déjà fermés;;
1179;0; dis orange le numéro 03000 qui appelle sous votre nom qui me demande de régler une facture on sent bien l'arnaque;;
1180;0;" Cliquez sur le bouton ""Suivre"" ds le profil SFR_SAV . Pr envoyer un message privé, vs devez cliquer sur 1/3";;
1181;0;d'après orange je fais 10 000 sms par jour;;
1182;0; Bonjour Lucas ! Demandez plutôt à mes collègues de @SFR_SAV de vous aider à le modifier. Mike;;
1183;0;.@bouyguestelecom impossible de commander un 6s 64GO via mon compte client. Que se passe t-il ? Retour en stock soon ? :( #bouuuuuh;;
1184;0; perso je suis chez orange apres et j'ai pas de soucis j'ai du reseau quasi partout;;
1185;0;" puis cliquez sur ""Nouveau message"". Vs saisissez le nom @SFR_SAV. Vs écrivez et puis cliquez sur ""Envoyer message"". 3/3";;
1186;0; Mmh. J'ai hésité avec Orange. Mais j'ai pris Bouygues télécom ...;;
1187;0; Je n'arrive pas à modifier le RIB dans mon espace client. J'ai une erreur à chaque fois que j'enregistre le nouveau. #Help;;
1188;1; vos concurrents sont #reactifs eux;;
1189;1;Je suis fière de ton choix ;;
1190;1; merci beaucoup;;
1191;0;Orange pourquoi une connexion aussi merdique ..;;
1192;0; apres c'est peut etre un bon operateur je connais pas je suis que chez orange moi;;
1193;0; Bonsoir. Rien n'a changé aujourd'hui. Est-ce que de votre coté vous avez des nouvelles ? Combien de temps à attendre un dépannage ?;;
1194;0; j'arrive pas à parler sur twich;;
1195;0;Je rêve q'un jour orange veuille bien fonctionner correctement;;
1196;0; bonsoir, comment changer le prénom du titulaire de ma ligne le plus rapidement possible (moins d'une semaine) ?;;
1197;0; merci cela a été fait. N'y a-t-il pas un dossier à recevoir et à remplir ? Ou des pièces à envoyer ?;;
1198;0;Est-ce que SFR ils me respectent à me mettre en GPRS ????;;
1199;0; ORANGE ON VOLER L'IDEE DE  @bouyguestelecom ;;
1200;0;Aucun service super... @Orange_conseil;;
1201;0; La 3/4G+ très bien mais pour tous les opérateurs ? @orange @SFR @freemobile @bouyguestelecom;;
1202;0;Orange c'est vraiment des gros batards;;
1203;0; ces conseils je l'ai ai entendu une centaine de fois mais merci quand même;;
1204;0;merci à vous bande d'enfoirés !!!!!!!!!!!!! @SFR_SAV je suis obligé de regarder Netflix en 320p c'est ça pour vous un joyeux noel?;;
1205;0; écoutez, nous sommes chez vous depuis plus d'un an. nous avons besoin d'internet... un code WiFi Fon c'est trop demander?;;
1206;0;bonjour je nai toujours pas recu ma carte sim ;;
1207;0;que faire vu que sur mon suivi la carte est ecrite comme livree?;;
1208;0; De même avec la dernière mise à jour, on a perdu le cadre orange autour de l'animé sélectionné, navigation à l'aveugle donc;;
1209;0;Avec SFR on a le choix entre la carte de voeux classique et les #voeuxgivrés ! Alors?;;
1210;0; C'est ce qui est dommage car je ne l'ai pas utilisé, j'ai attendu avec mon numéro de mon ancien op jusque la portabilité...;;
1211;1;"J'adore tellement les CM de bouygues xD (""liser"" toute la conversation) ";;
1212;0;Orange aussi c'est de la merde;;
1213;0; orange 4g en haut wifi en bas;;
1214;1; d'accord merci;;
1215;1;J'ai bcp gueulé sur vous @SFR_SAV, et j'ai encore d'excellentes raison de gueuler sur vw aujourd'hui. Mais pour une fois je vais être gentil;;
1216;0; Bien que vos collegues au tel nous aient menti sur le temps de réactivation de la ligne, nous tout ce qu'on demande c'est un code.;;
1217;1; bonjour, non plus maintenant c'est revenu après une journée;;
1218;0;" ""s'engage à rétablir l'accès au Service dans un délai moyen de 48 heures lorsque celui-ci est interrompu"" ça vous parle?";;
1219;1; Akashi orange était mieux oui.;;
1220;0; C'est la 1ère fois en plus d'un an qu'on ne m'a pas insulté au téléphone, menti, ou montré une incompétence caractérisée.;;
1221;0;Yo @bouyguestelecom, j'ai commandé un iPhone avec un forfait sensation 5Go mais j'ai oublié de demander l'enceinte Samsung. Que faire?;;
1222;1;.@SFR_SAV Je ne sais pas si vous avez décidé de faire un effort, mais j'apprécie que vous essayez de vous mettre au niveau.;;
1223;0; J'ai un souci avec le replay RTL9 sur @SFR il me dit qu'aucun programme n'est disponible je voudrais revoir #catchraw du 22/12;;
1224;1; c bn j'ai appelé mon reup et lui il sait, merci helene;;
1225;0;.@SFR_SAV Bon maintenant j'attends toujours l'activation de la fibre que vous avez installée il y a plus de deux ans.;;
1226;0;J'ai un souci avec le replay #RTL9 sur @SFR_SAV @SFR il me dit qu'aucun programme n'est disponible je voudrais revoir #catchraw du 22/12;;
1227;0;".@SFR_SAV Mais en périodes de fêtes... J'attendrai janvier pour gueuler de nouveau sur vous ;)";;
1228;0; Bonjour Caro et vraiment désolé... Checkez plutôt votre réseau avec mes potos de @SFR_SAV. Mike;;
1229;0;" Impossible de profiter de l'app pour gérer mon compte""votre offre actuelle ne vous permet pas d'accéder ces information""";;
1230;0;Remettez moi une connexion wifi digne de ce nom bande d'incapable  @freemobile #freeines;;
1231;0; et ne me redirigez pas vers le 0981662666 personne ne parle français ou ne comprend ma demande.;;
1232;0;Bonjour, vous êtes sur le répondeur SFR... PTN MAUS NTM;;
1233;0; répondez moi svp il s'agit d'une urgence ma mère va me tuer sinon;;
1234;0;On s'en tape grave dugland......prend orange, il gère ta conscience politique !!!!!;;
1235;0;" Redémarrage puis envoi d'un MMS à moi-même... Hélas encore échec avec  ""le  service n'est pas activé sur le réseau"".";;
1236;0; visiblement eux ils m'ont oubliés par contre Orange, Free, la Maaf etc ils m'aiment bien;;
1237;0; Bonjour Foued ! C'est bizarre... Activez la avec mes collègues de @SFR_SAV. Mike ;;
1238;0; bonjour j'ai un problème avec ma connexion, la bande passante est faible alors que j'ai la fibre;;
1239;0;Encore des galères chez SFR !;;
1240;0; Bonjour, je n'ai toujours pas reçue de carte sim depuis plus de 10 jours !!! Et vous êtes injoignable par téléphone !;;
1241;0; Merci. je vais transférer ma requête. Sur son suivi,  la ligne est opérationnel depuis le 17 decembre !;;
1242;0; bonsoir! J'ai un problème de box j'ai aucune connexion depuis environ une semaine !! C'est grave la loose à la maison du coui :/;;
1243;0;Si vous voulez une bonne connexion, PRENEZ SURTOUT PAS ORANGE;;
1244;0;merci orange comme par hasard dans la musique du choix d'aimer un chat qui joue a cache , cache ça les copains c'est tout orange;;
1245;0; j'te conseil Orange;;
1246;0; de la merde dans une jolie boîte lol.;;
1247;0;(Quand j'ouvre une page Google, j'ai l'impression de DL un Film);;
1248;0; Bonjour Mehdi ! Demandez plutôt de l'aide à mes collègues de @SFR_SAV. Je suis dispo si besoin, Mike ;;
1249;0;  Bonsoir, vous pouvez tester votre accès via ce lien   Je reste à votre disposition.^CH;;
1250;0; Nous vous invitions, dans un premier temps, à consulter nos offres mobile;;
1251;0;impossible orange de m'isoler ce GAG comme par hasard;;
1252;0;"Problème de carte pour IPhone ""Carte SIM requise"" alors qu'il y a une carte dedans une nano carte explication svp @Orange_conseil @orange";;
1253;0; Bonjour Mak ! Nous n'avons pas détecté de pb de réseau. Vérifiez votre ligne avec @SFR_SAV. Mike ;;
1254;0;Coucou @freemobile, je suis aux Etats-Unis et mon portable ne marche pas. Ma ligne c'est le 07 81 31 43 91. Merci;;
1255;1;Télécharger des jeux Steam avec la 4G #FreeMobile;;
1256;0; Bonjour Hélène ! C'est bizarre... Demandez aux techniciens de @SFR_SAV de vérifier votre ligne. Mike;;
1257;0;j'ai résilié mon ADSL SFR et renvoyé mes équipements le 12 décembre. Je n'ai pas eu de retour de réception c'est normal ? Mci;;
1258;0; sosh, faut pas déconner;;
1259;1;Bouygues et SFR cassent les prix de leurs forfaits mobiles;;
1260;0;.@Orange_conseil Merci de votre mauvaise réponse. La boutique de Nice refuse un échange et impose de passer par celle Toulouse ! #NoëlSympa;;
1261;0; vous avez des problèmes de ligne? Ma connexion bug à mort. (Et ça semble pas venir de ma box);;
1262;1; Sosh la sécurité c'est vrai. Mais tarif B&You intéressant.;;
1263;0; C'est bizarre... Demandez à mes collègues de @SFR_SAV de vérifier l'activation de votre ligne. Mike;;
1264;0;Eh #SFR, il y a une boutique au centre commercial Emeraude à Bourg-en-Bresse où tu attends 45 mn et où tu finis par être viré;;
1265;0;#PrisPourUnCon;;
1266;0; bjr je souhaite parler avec le service client mais impossible merci de votre aide;;
1267;1; Bonsoir, vous pouvez tester votre accès via ce lien  Je reste à votre disposition.^CH;;
1268;1; d'accord ! Merci bcp ^^;;
1269;0;J'aimerais genre je veux 5 Go + appels, SMS, MMS illimités + Deezer Premiumâ;;
1270;0;Voila ça, mais Orange resterais tjr cher;;
1271;0; bonsoir, je suis d'accord avec @Palmitos_ à propos du Galaxy S6 :-) Sinon en meilleur rapport qualité/prix j'aurais dit Honor 7;;
1272;0;J'ai reçu un appel de vos services techniques ajd'h me demandant de contacter mon opérateur pour l'installat° de ma ligne fixe.;;
1273;1; c'est déjà le cas;;
1274;0; ça ne semble pas marcher sur mon smartphone, j'essayerai sur un ordi ... #Merci;;
1275;0; Bjr Joelle ! Adressez-vous plutôt aux techniciens de @SFR_SAV qui vérifieront votre ligne avec vs. Mike ;;
1276;0; Or celui ci m'annonce que rien ne peut être fait avant le 1er janvier, date à laquelle vos services doivent les contacter.;;
1277;0; Hello Eugène. Ligne fixe, SFR RED Fibre. Besoin de mes identifiants pour nvlle demande de courrier de renvoi de matériel.;;
1278;0; Vous êtes prêts,  je suis prête mais Bouygues ne veut rien relancer tant que vous ne les recontactez pas.;;
1279;0;Orange c'est des gros blagueur quand même Heunn;;
1280;0;Tu as ta clé internet qui se connecte à la 3G+ et t'arrive même pas à télécharger à 200ko;;
1281;0; Bonjour, problème réglé j'ai retrouvé mes 6,40 mbps mais en ce moment mon wifi est très instable ! Il n'y a que l'ethernet;;
1282;0; Sommes nous réellement obligés d'attendre le 1er janvier pour prendre rdv alors que cela pourrait être fait bien avant ?;;
1283;0; Bonjour ! Sollicitez plutôt mes collègues de @SFR_SAV de checker votre souci technique. Mike;;
1284;0; New client, j'ai internet mais pas Tv: f3004 avec msg merci nous contacter mais impossible mon n tel bbox non connu au 1061;;
1285;0; Bsr, ai passé cde le 19, reçu la carte le 22, dmde activation le 23/12 et tjs en attente d'activation : Cde 201303117 cdlt;;
1286;0; j'ai reçu ma puce et sa fait 10 jour elle n'est toujours pas activer!;;
1287;0; Bonsoir j'ai un problème avec ma box c'est à dire qu'elle ne se connecte pas au Ethernet. Pouvez vous m'aider en DM;;
1288;0; a quand des gens compétents pour installer la fibre à ceux qui en on vraiment besoins on est fin 2015 je crois en 1990 #adsl;;
1289;0; Bonjour Michaël ! C'est bizarre Demandez une vérification de votre ligne à @SFR_SAV. Mike ;;
1290;0;Thx @REDbySFR. Hello @SFR_SAV pouvez-vous me donner un coup de main ? Mêmes symptômes pour mon amie (pb de réseau ?);;
1291;0;" Bonjour; vol du numéro de tel de ma femme";;
1292;0;vos services ont étés incapable d'annuler une portabilité de numéro frauduleuse;;
1293;1;Ma mere appelle orange elle neogice pr l'iphone 6s mddd;;
1294;0; m'en parlez pas. C'est un enfer!;;
1295;0; On dirait bien... @pitchou3462983 @SFR @bouyguestelecom;;
1296;0; d'accord, je vais voir avec le reste de ma famille. Merci pour votre aide!;;
1297;0; pouvez vous vérifier ma ligne mobile svp j'ai eu des pb de réseau toute la journée;;
1298;1; c'est envoyé merci de votre aide;;
1299;0;#dm @SFR_SAV @SFR  bonsoir plus de telephone, internet et tv sur cette ligne 02 33 49 72 91;;
1300;1;donnez nous des bonnes nouvelles merci;;
1301;0; ...deplorable votre service client.;;
1302;0; ça fait 1 semaine que je peux plus télécharger ou regarder des streams, même charger une vidéo de 30 secondes prend du temps;;
1303;0; Pour le wifi instable ceci peut vous aider  Une remise à zéro de la livebox peut aussi ^CH 1/4;;
1304;0; si mon contrat augmente de 3€/mois, @Orange_conseil sera sûrement heureux de m'accueillir 2/2;;
1305;1;  résoudre votre problème    ^CH2/4;;
1306;1; ok merci;;
1307;0; j'ai trouver votre nouveau slogan pour 2016 SFR et les prix s'accélère, une bonne nouvelle pour les abonnés;;
1308;1; Voici le retour du test... Tout va bien .... ;;
1309;0;Comment on fait pour éteindre les lumières de la box sans l'éteindre complètement ? @bouyguestelecom;;
1310;0; a quand la commune de  soucelles sera desservis en fibre ?;;
1311;0;C'est chiant quand tu reçois un message mais que tu vois qu'en faite c'est orange ptdr j'suis déçu quand ça m'arrive;;
1312;1; plutôt bonsoir mdr;;
1313;0; Vos commerciaux pour installer la fibre insiste lourdement avec des arguments totalement faux. On va s'amuser alors.;;
1314;0;"Bonsoir, @SFR je tiens à vous dire que votre slogan ""SFR et tout s'accélère"" est mensonger. Au contraire c'est plus ""SFR et tout ralenti"".";;
1315;0; je viens de changer d'opérateur de sosh à sur red et je regrette déjà le 4g inexistant, mes réglages sont correcte mon mobile neuf;;
1316;0; votre incapacité à répondre dans les plus brefs délais m'attriste étonnamment.;;
1317;1;[Sponsor bidon] Faites comme moi ! Pour le Free-leech sur #t411, passez à la Fibre FTTH d'@orange ! :D;;
